u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access,junction,bridge,tunnel
102593920,1303929752,0,11509199,Saint Johns Street,residential,False,True,8.311,"LINESTRING (-8515301.15898845 4719110.209650089, -8515292.954741979 4719103.335801359)",,,,,,no,
102593920,12063911172,0,1303086715,Bloomsbury Square,residential,True,False,50.574000000000005,"LINESTRING (-8515301.15898845 4719110.209650089, -8515306.49119206 4719109.350418744, -8515351.898412354 4719148.159107177)",,,15 mph,,,no,
102626772,10031857046,0,11514260,Dean Street,residential,True,False,6.062,"LINESTRING (-8515355.583087498 4718460.422418243, -8515360.436617298 4718454.307948609)",,,,,,no,
102626772,10031857041,0,1303089565,Cathedral Street,residential,False,False,25.432,"LINESTRING (-8515355.583087498 4718460.422418243, -8515380.206958862 4718482.016406081)",,,,,,no,
102626772,4341122944,0,1303089565,Cathedral Street,residential,False,True,6.691,"LINESTRING (-8515355.583087498 4718460.422418243, -8515348.926181952 4718454.952330481)",,,,,,no,
6799652357,102587078,0,743255227,Melvin Avenue,tertiary,False,False,106.674,"LINESTRING (-8516508.496789748 4720153.857161434, -8516453.91684341 4720212.892606301, -8516415.222188411 4720254.741812573)",,,,,,no,
473363995,102566153,0,50319297,Compromise Street,secondary,False,True,108.242,"LINESTRING (-8514366.27564087 4718079.112817336, -8514350.145446654 4717940.662704912)",,,,,,no,
473363995,4535779004,0,50319297,Compromise Street,secondary,False,False,61.699,"LINESTRING (-8514366.27564087 4718079.112817336, -8514369.481642203 4718104.314406345, -8514373.589331415 4718119.492666309, -8514387.749170644 4718155.104389955)",,,,,,no,
102594237,102641931,0,11517004,Revell Street,residential,False,False,25.929,"LINESTRING (-8514909.703999076 4717947.5500843795, -8514930.34263267 4717921.303609295)",,,,,,no,
102594237,102589999,0,11517004,Revell Street,residential,False,True,98.634,"LINESTRING (-8514909.703999076 4717947.5500843795, -8514830.600368919 4718046.923606101)",,,,,,no,
102594237,8413607130,0,"[906016176, 11509281, 11503086]","['Shipwright Harbor', 'Shipwright Road']",residential,False,False,103.41999999999999,"LINESTRING (-8514909.703999076 4717947.5500843795, -8514877.799833015 4717923.07914611, -8514844.559833063 4717957.201014832, -8514811.375492858 4717926.315205946)",,,,,,no,
8027993921,8027993929,0,11508279,Calvert Street,residential,False,True,4.261,"LINESTRING (-8515263.265833784 4718970.513910175, -8515259.781533722 4718974.75272748)",,,,,,no,
8027993921,6496830086,0,11508279,Calvert Street,residential,False,False,26.244,"LINESTRING (-8515263.265833784 4718970.513910175, -8515270.846691107 4718961.26298397, -8515281.878452644 4718947.558454008, -8515284.538988475 4718944.250466793)",,,,,,no,
8027993929,8027993921,0,11508279,Calvert Street,residential,False,False,4.261,"LINESTRING (-8515259.781533722 4718974.75272748, -8515263.265833784 4718970.513910175)",,,,,,no,
8027993929,6496816573,0,11508279,Calvert Street,residential,False,True,53.681,"LINESTRING (-8515259.781533722 4718974.75272748, -8515215.943918249 4719028.210666727)",,,,,,no,
3812587349,11400928887,0,377864877,Turner Joy Road,residential,True,False,46.213,"LINESTRING (-8513376.656499667 4718942.088103439, -8513414.249091709 4718895.94824826)",,,,private,,no,
3615881104,3615881107,0,534660291,Porter Road,residential,False,False,8.353,"LINESTRING (-8514254.44408042 4718776.847674527, -8514246.21757005 4718769.916771626)",,,,,,no,
3615881104,3615881099,0,534660291,Porter Road,residential,False,True,25.952,"LINESTRING (-8514254.44408042 4718776.847674527, -8514280.036431354 4718798.342095679)",,,,,,no,
3615881107,3615881112,0,534660291,Porter Road,residential,False,False,27.297,"LINESTRING (-8514246.21757005 4718769.916771626, -8514219.300517175 4718747.3054498555)",,,,,,no,
3615881107,3615881104,0,534660291,Porter Road,residential,False,True,8.353,"LINESTRING (-8514246.21757005 4718769.916771626, -8514254.44408042 4718776.847674527)",,,,,,no,
3615881112,3615881115,0,534660291,Porter Road,residential,False,False,9.472,"LINESTRING (-8514219.300517175 4718747.3054498555, -8514209.960811898 4718739.458087144)",,,,,,no,
3615881112,3615881107,0,534660291,Porter Road,residential,False,True,27.297,"LINESTRING (-8514219.300517175 4718747.3054498555, -8514246.21757005 4718769.916771626)",,,,,,no,
2971465762,102584924,0,293941654,East Street,residential,False,True,71.784,"LINESTRING (-8514461.754368123 4718695.667623528, -8514553.036350574 4718681.046977822)",,,,,,no,
3812587575,3812587349,0,"[377864877, 11501294]",Turner Joy Road,residential,True,False,59.626000000000005,"LINESTRING (-8513326.31782593 4719000.013824106, -8513332.028515808 4718992.066023314, -8513376.656499667 4718942.088103439)",,,,private,,no,
8741681214,102612485,0,11511985,Brooke Avenue,residential,False,True,97.397,"LINESTRING (-8516253.530628035 4718083.036242418, -8516137.26855185 4718130.088823524)",,,,,,no,
8741681214,102612488,0,944162949,Brooke Avenue,residential,True,False,26.615000000000002,"LINESTRING (-8516253.530628035 4718083.036242418, -8516264.2284311 4718081.690249701, -8516287.527600523 4718078.697564405)",,,,,,no,
102594720,102622194,0,11514407,Steele Avenue,residential,False,True,145.99,"LINESTRING (-8515950.463314349 4718127.439783182, -8515788.348739905 4718032.246619769)",,,,,,no,
102594720,102594718,0,1303099421,Colonial Avenue,residential,False,True,88.941,"LINESTRING (-8515950.463314349 4718127.439783182, -8515893.14490854 4718226.600278668)",,,,,,no,
102594720,7045788067,0,11514407,Steele Avenue,residential,False,False,184.674,"LINESTRING (-8515950.463314349 4718127.439783182, -8516117.175383762 4718224.423749082, -8516140.352101745 4718234.676353064, -8516158.252275864 4718242.666518102)",,,,,,no,
102627519,8219504855,0,11514655,Giddings Avenue,residential,False,False,103.878,"LINESTRING (-8515679.533937657 4720781.094117329, -8515771.250066122 4720683.670331569)",,,,,,no,
102627519,102593321,0,11514375,Old Crossing Lane,residential,False,False,142.625,"LINESTRING (-8515679.533937657 4720781.094117329, -8515703.06687801 4720803.624038203, -8515824.382859077 4720893.75854551)",,,,,,no,
102627519,7017051638,0,11514375,Old Crossing Lane,residential,False,True,57.524,"LINESTRING (-8515679.533937657 4720781.094117329, -8515636.553482262 4720740.947154229, -8515624.742484288 4720731.250605103)",,,,,,no,
9898653893,639278248,0,799299908,State Circle,residential,True,False,39.188,"LINESTRING (-8514981.015264878 4718605.137382428, -8514970.896323165 4718594.612327757, -8514957.28194944 4718583.829527974, -8514941.864199966 4718573.605210487)",2,,20 mph,,roundabout,no,
7038354368,7038356100,0,11517635,Herbert Sachs Boulevard,residential,False,False,78.014,"LINESTRING (-8516133.0161473 4719484.597996407, -8516073.849837944 4719494.479527013, -8516067.961036881 4719496.484476428, -8516062.39506234 4719499.5491855815, -8516056.862483649 4719504.991194778, -8516043.704519838 4719520.2574782735)",,,,,,no,
7038354368,102645097,0,11517635,Herbert Sachs Boulevard,residential,False,True,268.688,"LINESTRING (-8516133.0161473 4719484.597996407, -8516243.534137761 4719467.584601062, -8516263.939000424 4719465.95200402, -8516274.091337984 4719465.880398893, -8516287.605524166 4719467.74213237, -8516298.08068825 4719472.195973075, -8516313.632021114 4719482.320949416, -8516320.411378102 4719487.734307252, -8516337.198357314 4719501.396604166, -8516399.848966733 4719551.090858284, -8516403.778544758 4719554.227189698, -8516431.296722881 4719574.620528129, -8516439.701344436 4719580.850242923)",,,,,,no,
102562052,9630733047,0,11503137,Ellicott Avenue,residential,False,False,5.036,"LINESTRING (-8516109.973012708 4718354.028308789, -8516112.399777608 4718360.042481709)",,,,,,no,
102562052,102599278,0,1191539892,West Street,primary,False,False,50.464,"LINESTRING (-8516109.973012708 4718354.028308789, -8516170.28591282 4718329.828458574)",2,MD 450,25 mph,,,no,
102562052,102607817,0,1191539892,West Street,primary,False,True,52.989,"LINESTRING (-8516109.973012708 4718354.028308789, -8516046.008833297 4718377.798632093)",2,MD 450,25 mph,,,no,
102562054,9630733064,0,11503137,Ellicott Avenue,residential,False,True,5.827,"LINESTRING (-8516196.04524299 4718567.318835522, -8516193.23999182 4718560.359436351)",,,,,,no,
102562054,102599281,0,11511245,Hill Street,residential,False,False,48.383,"LINESTRING (-8516196.04524299 4718567.318835522, -8516253.975905998 4718544.378611887)",,,,,,no,
102562054,102607361,0,11511245,Hill Street,residential,False,True,54.493,"LINESTRING (-8516196.04524299 4718567.318835522, -8516130.5893824 4718592.621876468)",,,,,,no,
102627606,102572063,0,11515433,Yew Street,residential,False,False,42.669,"LINESTRING (-8515926.85245035 4719988.95502548, -8515967.74009932 4719952.234088185)",,,,,,no,
102627606,1727065894,0,38305513,Baltimore Boulevard,primary,False,False,58.036,"LINESTRING (-8515926.85245035 4719988.95502548, -8515977.447158916 4720043.979393454)",2,MD 435,,,,no,
102627606,102585917,0,38305513,Baltimore Boulevard,primary,False,True,175.63,"LINESTRING (-8515926.85245035 4719988.95502548, -8515891.029838214 4719953.523042391, -8515881.66786904 4719945.918214951, -8515870.680635298 4719939.817171073, -8515859.593214015 4719935.978957557, -8515847.993723074 4719934.77593571, -8515836.394232135 4719934.489501959, -8515825.9079361 4719935.864384043, -8515813.985618638 4719939.172694823, -8515801.673682956 4719944.385792787, -8515729.416201482 4719978.428534146)",2,MD 435,,,,no,
102594914,2975737037,0,50319302,King George Street,tertiary,False,True,119.445,"LINESTRING (-8514433.657328648 4718809.998649589, -8514315.36923773 4718711.663006398)",2,,25 mph,,,no,
102594914,1304062154,0,1063805343,,residential,False,False,6.708,"LINESTRING (-8514433.657328648 4718809.998649589, -8514427.968902668 4718816.499976632)",,,,,,no,
102594914,102614133,0,50319302,King George Street,tertiary,False,False,211.47400000000002,"LINESTRING (-8514433.657328648 4718809.998649589, -8514528.223236077 4718889.189106473, -8514639.64291441 4718978.218248349, -8514644.630027598 4718982.19930271)",2,,25 mph,,,no,
102627696,7045788067,0,11514407,Steele Avenue,residential,False,True,15.511,"LINESTRING (-8516176.464144558 4718250.871479075, -8516158.252275864 4718242.666518102)",,,,,,no,
102627696,7111865720,0,11519668,Monticello Avenue,residential,False,True,10.518,"LINESTRING (-8516176.464144558 4718250.871479075, -8516171.877781536 4718238.127301708)",,,,,,no,
102627696,9630733081,0,1303099420,Monticello Avenue,residential,False,False,47.329,"LINESTRING (-8516176.464144558 4718250.871479075, -8516182.174834436 4718264.360277514, -8516186.427238984 4718275.500721174, -8516196.980326712 4718303.896020464, -8516198.249368904 4718307.77657435)",,,,,,no,
102595015,639278235,0,11511464,Market Space,tertiary,True,False,42.885999999999996,"LINESTRING (-8514492.723450463 4718501.591367153, -8514501.773725064 4718492.827736895, -8514509.310054589 4718484.808735452, -8514530.650000975 4718461.467749487)",,,,,,no,
102595015,102608850,0,115407719,Market Space,tertiary,False,False,14.358999999999998,"LINESTRING (-8514492.723450463 4718501.591367153, -8514489.328205993 4718505.500636036, -8514480.767737152 4718515.696245484)",4,,,,,no,
3455012039,7257212315,0,11509404,Colonial Avenue,residential,False,True,50.62,"LINESTRING (-8515843.362832258 4718382.667259404, -8515858.791713681 4718433.401358982, -8515859.938304435 4718437.181725421, -8515864.101653391 4718444.2555967085)",,,,,,no,
3455012039,102572036,0,338423266,Colonial Avenue,residential,False,True,35.582,"LINESTRING (-8515843.362832258 4718382.667259404, -8515841.592852354 4718375.307041373, -8515841.39247727 4718373.15911883, -8515842.038130315 4718371.340544768, -8515842.2385054 4718369.521971029, -8515840.524185242 4718362.949333232, -8515837.251392212 4718347.99981999, -8515836.56121137 4718345.8232643455, -8515835.637259595 4718344.019014627, -8515831.807869112 4718339.494072295)",,,,,,no,
7308540717,102589412,0,822098161,Calvert Street,primary,False,False,7.914,"LINESTRING (-8515480.205257442 4718569.982310544, -8515474.884185784 4718561.290219915)",2,,,,,no,
7308540717,102589409,0,822098161,Calvert Street,primary,False,True,138.668,"LINESTRING (-8515480.205257442 4718569.982310544, -8515480.7173271 4718574.407117368, -8515479.403757108 4718580.750775826, -8515478.16811076 4718585.51926211, -8515458.408901144 4718645.275888477, -8515428.97602778 4718740.6180071635)",2,,,,,no,
102562636,3158507919,0,43931120,King George Street,secondary,False,False,8.044,"LINESTRING (-8514855.23537223 4719158.956827717, -8514863.740181327 4719164.871233895)",2,MD 450,25 mph,,,no,
102562636,4836067814,0,43931120,King George Street,secondary,False,True,80.184,"LINESTRING (-8514855.23537223 4719158.956827717, -8514817.64278019 4719127.494536136, -8514776.198533768 4719092.495178559)",2,MD 450,25 mph,,,no,
102562636,503729146,0,"[581832628, 436237645]","['Wagner Street', 'Hanover Street']",residential,False,True,198.666,"LINESTRING (-8514855.23537223 4719158.956827717, -8514763.975653678 4719267.077873043, -8514736.323892165 4719244.580008215, -8514675.498922395 4719194.600843603)",,,15 mph,,,no,
102562641,102610294,0,11513994,Upshur Road,residential,False,True,258.396,"LINESTRING (-8514804.807642901 4719236.431525885, -8515061.04284681 4719448.781108951)",,,,,,no,
102562646,4836073073,0,11503226,Balch Road,residential,False,True,5.467,"LINESTRING (-8514670.077663194 4719392.80046952, -8514674.630630368 4719387.430125117)",,,,,,no,
102562646,102571991,0,11504726,Decatur Road,residential,False,False,96.487,"LINESTRING (-8514670.077663194 4719392.80046952, -8514574.888366615 4719312.918680187)",,,,,,no,
102562646,4835974727,0,11506074,Decatur Avenue,residential,False,True,4.235,"LINESTRING (-8514670.077663194 4719392.80046952, -8514674.129692659 4719396.452305337)",,,,,,no,
503282524,7698084111,0,824427561,Sellers Road,residential,False,True,183.674,"LINESTRING (-8515195.828486262 4720384.100205107, -8515339.697796162 4720354.553296601, -8515344.373214776 4720345.601875007, -8515329.701305889 4720267.3596256375)",,,,,,no,
503282524,503282524,0,1195533993,Sellers Road,residential,True,False,94.676,"LINESTRING (-8515195.828486262 4720384.100205107, -8515179.653764248 4720377.769740485, -8515164.514313502 4720374.232129624, -8515156.877796434 4720378.643401656, -8515152.614259936 4720389.084374604, -8515153.78311459 4720399.0813656375, -8515161.430763606 4720406.715177752, -8515170.981975917 4720409.808806811, -8515180.97846619 4720407.302394305, -8515187.000850642 4720400.54224481, -8515195.828486262 4720384.100205107)",,,,,,no,
102595470,102595472,0,11509546,Taney Avenue,residential,False,False,141.035,"LINESTRING (-8515427.718117533 4717818.323005877, -8515525.913040362 4717873.378551552, -8515556.013830671 4717890.618372951, -8515585.090481669 4717908.903497942)",,,,,,no,
102595472,102607662,0,1303089561,Franklin Street,residential,False,False,92.525,"LINESTRING (-8515585.090481669 4717908.903497942, -8515526.213602986 4718012.4864180675)",,,,,,no,
102595472,102595470,0,11509546,Taney Avenue,residential,False,True,141.035,"LINESTRING (-8515585.090481669 4717908.903497942, -8515556.013830671 4717890.618372951, -8515525.913040362 4717873.378551552, -8515427.718117533 4717818.323005877)",,,,,,no,
102595472,102588622,0,"[11508112, 1303089561]","['Cheston Avenue', 'Franklin Street']",residential,False,True,213.582,"LINESTRING (-8515585.090481669 4717908.903497942, -8515637.065551918 4717820.17011817, -8515486.895558838 4717735.904911496)",,,,,,no,
102562755,10031857089,0,1063805343,,residential,False,False,50.804,"LINESTRING (-8514424.417810911 4718820.409366928, -8514381.804709837 4718870.057322795)",,,,,,no,
102562755,1304062154,0,1063805343,,residential,False,True,4.101,"LINESTRING (-8514424.417810911 4718820.409366928, -8514427.968902668 4718816.499976632)",,,,,,no,
102562796,102619684,0,11517476,Stehle Street,residential,False,False,44.632,"LINESTRING (-8516190.490400398 4717966.207603613, -8516242.921880562 4717942.667347101)",,,,,,no,
